,title,content,date,nickName
10151,,어게인님 반갑습니다.,2025-08-12 16:22,조재민
10152,,"안녕하세요 
반가워요
가깝고도 먼 윗동네에서 한국온지  15년된 여인네입니다
문학과 예술,책을 무지무지 좋아해요
좋으신분들과 함께 문화생활 할수있어 감사합니다",2025-08-12 17:16,기다림과 그리움
10153,,"SOD 온라인 사업을 함께 하실 분을 찾습니다. 
온라인 사업요건 : 경력무관 나이무관 시간제한 없음
지금하시는 일과 병행 할 수 있도록 도와 드립니다.
인체 내 활성산소를 효과적으로 제거 할 수 있는 강력한 항산화효소로 면역력증진과 세포 손상 방지에 도움을 주고 있습니다. SOD 는 1초에 10만번의 활성산소를 공격 할 수 있다고 알려졌으며 혈당 상승 시 늘어나는 활성산소를 줄여 세포와 혈관 건강을 돕습니다. 
특히 수술 후 환부치유와 아토피 피부질환에 탁월합니다.
주저하지 마시고 편하게 연락주세요.",2025-08-12 17:40,신림동호랭이
10154,"독도는 우리 땅, 그 역사적 현장으로 초대합니다🏝️","전설의 산악인 엄홍길 대장, 지식생태학자 유영만 교수, 세계적인 바리톤 박경준 교수가 강희갑 사진작가와 함께 진행하는 2025년 10월 독도 투어입니다.

이번 독도 투어는 독도 최초 주민인 최종덕선생의 탄생 100주년을 기념하는 특별행사입니다.
함께 해 보시기 바랍니다.💌

1️⃣ 세부 정보
- 교통편: 성남-포항 왕복버스, 포항-울릉도 왕복 크루즈, 울릉도 전용 관광버스, 울릉도-독도 왕복페리, 독도일주 전용 선박

- 숙박: 크루즈 내 객실, 라페루즈 리조트

- 식사: 전 일정 식사 포함(울릉도 특산물, 해산물 특식, 크루즈 선내식)

- 프로그램: 독도 경비대 방문, 전문 공연, 독도 일주, 전문가 동행 해설, 환영만찬, 기념품

- 가격: 88만원 

- 여행 기간: 2025년 10월 17일(금) ~ 20일(월) 
➡️ 3박 4일

 🌟선착순 마감되는 특별 일정인 만큼, 역사적 순간을 함께할 분들의 빠른 예약을 권장드려요!🌟

2️⃣ 일반 독도 관광과 다른 점
- 일반 관광객의 15배 이상 긴 5시간 체류
- 독도 경비대와 망양대 특별 방문기회
- 별도 선박으로 89개 독도 군도 일주
- 독도의 자연과 어우러진 특별공연
- 독도 소망 연날리기 체험
- 새벽 독도 일출 탐방

3️⃣ 울릉도 버스 일주 관광
- 도동항과 저동항 방문해 해안경관 감상
- 대표적인 자연 명소 방문
- 독도박물관 견학
- 최종덕 출판 기념회

4️⃣ 희망일출 울릉도, 독도 투어
- 교통편: 포항 출발 대형 울릉크루즈 + 전문가 동행
- 독도 체류: 5시간 체류 + 경비대/망양대 관람 + 독도 섬 일주 특별 경험 + 특별 이벤트
- 숙박 및 식사: 울릉도 최고급 <라페루즈 리조트> 숙박 + 엄선된 식사 제공 + 안전하고 여유로운 일정",2025-08-12 17:50,시놀매니저
10155,,"안녕하세요?
첫모임을 미술전시관람으로 한다는 글귀에 끌려서 문을 두드리게됐어요.
미술 영화 음악 여행을 좋아하고
따뜻한사람들과 좋은만남되기를 희망합니다
잘 부탁드립니다 ^^",2025-08-12 19:47,하루1
10156,,방가요,2025-08-12 20:13,조각구름
10157,,나는 피어나는 꽃,2025-08-13 00:40,빠달
10158,,한 여름 날의 꿈,2025-08-13 00:43,빠달
10159,,추석때 먹으려고 일찍심은 무우가 잘크고 있네여,2025-08-13 01:22,nalja
10160,,홍로는 어느새 빨갛게  색이 오르고...,2025-08-13 01:25,nalja
10161,회원가입 링크 주소 입니다.,"
https://www.resod.co.kr/index.php?uid=pmks13404 ",2025-08-13 02:39,신림동호랭이
10162,안녕하세요 ,반갑습니다~,2025-08-13 03:07,연서
10163,,"비오는 수요일 아침입니다☔️

부재할 때 소중함을 깨닫고, 존재할 때 당연함을 느끼는 우리는 건강을 잃고서야 그 간절함을 알고, 가족을 잃고서야 그 감사함을 알고, 젊음을 잃고서야 그 찬란함을 안다.

언제나 가장 소중한 것은 지금 당신이 당연하다고 생각하는 것들에 있다.

당신을 둘러싼 당연한 것들 모두에게 안부를 묻자
누군가는 자유롭게 살아갈 수 있는 건강함에, 누군가는 방문을 열면 보이는 가족에게, 누군가는 영원하지 않을 이 빛나는 청춘의 날들에게.

행복, 그 시작은 감사하는 마음에 있다.(이흥수의 소중한 나날 중에서)
이세상에 당연히 존재하는 것은 아무 것도 없습니다. 그 당연함을 느끼지 못해서 소중함을 모르는 것입니다. 우리 주위에는 그 고마운 존재를 망각하고 지내고 있습니다. 

특히 건강과 가족 , 친구와 관련된 항목들이 더욱 그렇습니다. 오늘은 내 주위에 내가 망각하고있는 소중한 것을 챙겨보는 행복한 수요일되세요.",2025-08-13 07:41,시놀매니저
10164,,반갑습니다 ,2025-08-13 08:23,gh
10165,,"서울광장에 설치된 '태극기 언덕'

광복 80주년을 맞아 서울광장에 대규모 태극기 언덕이 설치되었습니다.
바람에 나부끼는 수많은 태극기들이 역사의 무게와 함께 우리의 마음을 뜨겁게 합니다.
광복주간 7일~16일 까지 광복 기념행사, 공연 및 이벤트가 진행됩니다.

광복의 의미와 태극기의 물결, 함께 느껴보세요.

갤럭시 S24 ultrā",2025-08-13 09:22,참조은
10166,,"사진에서 피사체의 크기

사진은 피사체의 크기를 구분하기가 어렵습니다.

그렇다면...
광화문 종합서울청사의 태극기가 크다는것을 어떻게 알려주면 될까요?


20250811 갤럭시 S24 Ultra

",2025-08-13 09:26,참조은
10167,,첫 인사 부탁드립니다.,2025-08-13 09:30,조재민
10168,,문재경님 반갑습니다.,2025-08-13 09:33,조재민
10169,,"서울로 에 빅토리아 가시연꽃이 피었습니다.
남대문과 서부역을 잇는 고가 '서울로' 작은 연못에 빅토리아 가시연꽃이 피었습니다.
멀리 못 가는 분들 가까이에서 구경하세요~

갤럭시 S24 Ultra",2025-08-13 09:37,참조은
10170,,"오늘의 뉴스🗞️
1. 트럼프, 또 군 투입, ‘범죄 소탕’ 명분 위싱턴에 → 지난 6월에도 LA 시위 진압에 주지사, 시장의 반대에도 군 투입. 그는 치안이 나쁜 도시로 뉴욕, 볼티모어(펜실베이니아주), 시카고(일리노이주), 오클랜드(캘리포니아주)를 꼽아 추가 군 투입 가능성. 이들은 민주당 지지세가 강한 대표적인 도시라고.(문화) 


2. 국유지·노후청사 재개발... 공공주택 3.5만호+α 공급 → 서울 아파트값이 반등하는 상황에서 새 정부가 꺼내 든 사실상 ‘첫 주택공급 카드’. ▷서울 성수동 경찰기마대부지 ▷서울 신정동 서울출입국관리사무소 ▷광명 광명세무서 등 요지들...(헤럴드경제)


3. 청약통장 무용론? 청약통장 25년 부어야 고양 창릉아파트 당첨 → 한국토지주택공사(LH), 공공분양 당첨자의 ‘청약저축 납입 인정액’ 상·하한선 최초로 공개. 올 1월 분양 고양 창릉은 최고액은 3890만원, 최저액은 2990만원으로 월 10만원씩 납입했다고 가정하면 25년 넘게 청약통장을 유지한 이들이 당첨됐다는 의미.(헤럴드경제)
 

4. 도로 위에 아파트? → 서울시 발주 예정. 북부간선도로 신내IC와 중랑IC 사이 약 300m 구간 상부를 덮어 2만 6000㎡ 규모의 인공 대지 조성, 공원과 800가구 아파트 건설. 송파구 장지동 버스차고지 상부도 개발... 각 2029년 완공 목표. 문제는 6000억, 3000억이 넘는 사업비...(아시아경제)


5. 학교 급식 노동자 ‘폐암’ 잇따르는데… 조리흄 대책은 제자리...조리흄, 고온 조리 시 발암물질 생성해 폐암 위험 높여...환기 필수… 설비 개선도 뒷받침돼야...폐암 외 근골격·온열 질환 등도 주의


6. 5주만에 3배↑…여름휴가철 다시 시작된 ‘불편한 예감’ 뭐길래?...전국 코로나 입원자 5주만에 3배 폭증...변이 확산…“고위험군 특히 주의해야”...‘NB.1.8.1 변이’ 정체는?…전파력 강한 오미크론 계열",2025-08-13 09:41,시놀매니저
10171,,"창업블로그 상위노출
https://m.blog.naver.com/glead1951/223787794856",2025-08-13 09:59,신림동호랭이
10172,,재가복지센터 창업 마케팅 / 시군구 독점서비스,2025-08-13 10:02,신림동호랭이
10173,,"비오는새벽~
빗줄기가 유리창을 타고 흐른다.
그 길을 따라
내 오래된 마음도 천천히 흘러내린다.

찻잔 위로 피어오르는 김이
작은 구름이 되어
방 안에 머문다.
그 속에 나 혼자의 향기가 스민다.

사람이 사라진 자리에
비와 바람이 대신 찾아와
부드럽게 속삭인다.
“너는 이제, 너의 속도로 가면 돼.”

새벽의 빛은 희미하지만
그 안에서 나는
조용히 피어나는 봄을 본다.

        태인🎀

",2025-08-13 10:13,골드라벨
10174,첫 번째 여행을 9월6일로 우천 관계로 연기합니다 ,"삼봉산 약수터에서.
송어회와
매운탕으로 점심.
진부에서 일정은 시간에 맞춰 잡을 예정입니다. 서울 도착은
17시 기준입니다. 
출발은 08시 길음역입니다.
",2025-08-13 10:30,조재민
10175,취소된 첫번째 일정을 9월 6일 토요일로 변경합니다,"길음역 돈암1동사무소 08시 출발 
홍천내면삼봉산 통나무집에서 송어회와 매운탕으로 점심.운두령을 넘어 진부에서 일정은 
서울 17시 도착 기준으로 유기적으로 움직일 예정입니다.",2025-08-13 10:55,조재민
10176,,"안녕하세요.
드라이브 좋아해서 가입합니다.",2025-08-13 12:33,라일락향기처럼~~
10177,,안녕하세요. 여행을 좋아해서 가입합니다.,2025-08-13 12:41,라일락향기처럼~~
10178,,"🎈쏘영님 반갑습니다.
",2025-08-13 13:52,골드라벨
10179,,"💝8월9일 경비정산내역입니다.
     총27명. 1.350.000
     플랭카드     30.000
식사(정담은)1.035.000
봉쥬르(호프)   220,000
________________________
              잔액.   65.000
즐거운시간이었습니다.",2025-08-13 14:08,골드라벨
10180,양평 카페투어 - 여름 정기모임,"8월은 날씨도 뜨겁고 하여 트레킹은 쉬고 대신 카페투어로 하루 보내려 합니다.
3째주 토요일에 정기 모임이나 이번엔 15,16,17이 연휴로 개인적인 더 많은 시간을 즐기시게 한주 늦춰서 정모를 하겠습니다.
많이들 오셔서 시원한 차와 함께 즐거운 시간 갖길 바랍니다.

*일시 : 2025. 8. 23(토)
*장소 : 양평 북한강변 카페
*모이는곳 : 암사역사공원역
             (8호선  1번출구)
*모이는시간 : 11:30
*계획 : 만나 양평으로 이동 점심식사후 카페에서의 시간을...

♧.아주 편안한 만남의 시간으로 식사와 차마시는 시간을 갖겠습니다. 
부담없이 나오셔서 함께 해 보세요.
♧.참석 댓글을 꼭 달아주세요.
차량지원문제가 있으니 댓글은 필수!!
♧.궁금사항은 모임장께 연락주세요.",2025-08-13 14:17,시놀매니저
10181,안녕하세요,"때론애인같은 
때론남편같은 남자친구
만들고 싶어서 왔어요",2025-08-13 14:47,빨강머리앤
10182,,❤️💜8월9일 첫만남에서~~~♡,2025-08-13 14:53,골드라벨
10183,,안녕하세요.,2025-08-13 16:47,강아지119
10184,,🎉강아지119님 반갑습니다.,2025-08-13 16:51,골드라벨
10185,즐거운 만남,좋은사람 사람들과 즐거운 시간 갖고싶어요^^,2025-08-13 17:10,국종
10186,,반갑습니다 ,2025-08-13 17:51,국종
10187,,빨강머리앤님 반갑습니다.,2025-08-13 18:46,조재민
10188,,안녕하세요 ,2025-08-13 19:49,노랑원피스
10189,,"안녕하세요 ^^반갑습니다  
잘부탁드립니다!",2025-08-13 20:52,홍흥흥
10190,안녕하세요,"커피와 산책
생각만해도 조으네요
잘 부탁드립니다",2025-08-13 21:29,빨강머리앤
10191,안녕하세요,잘부탁드립니다,2025-08-13 21:38,빨강머리앤
10192,,"안녕하세요
잘 부탁드립니다",2025-08-13 23:37,빨강머리앤
10193,,다정하게,2025-08-14 03:48,빠달
10194,반갑습니다,"길지 않은 인생 더불어 행복한 
삶을 위하여 ~좋은 인연이 되었으면
합니다",2025-08-14 04:26,가을비호수
10195,,양평에서 인드려요,2025-08-14 05:44,푸우앙펑
10196,,푸우앙펑님. 반갑습니다. ^^~,2025-08-14 05:45,조재민
10197,,문재경님.반갑습니다.^^~,2025-08-14 05:48,조재민
10198,,"아름다움 모임.,.",2025-08-14 05:59,푸우앙펑
10199,,비오며 아침을 여는 주말...,2025-08-14 06:25,푸우앙펑
10200,,"안녕하세요?
첫 인사 드립니다",2025-08-14 06:29,푸우앙펑
10201,,동네 친구 처럼 만나서 걷기 좋아요,2025-08-14 06:43,강아지119
10202,,"마음의 울타리

오랫동안
나는 울타리 안에 살았다
두려움이 세운 판자벽,
익숙함이 잠근 문

그러나
햇빛은 늘 바깥에서 불러주었고
바람은 틈 사이로 자유를 속삭였다

오늘, 나는 걸어 나간다
발끝이 처음 밟는 흙의 감촉
미지의 길 위에 떨리는 심장

울타리는 뒤로 멀어지고
하늘이 갑자기 넓어진다
나를 가두던 건 세상 아니라
내 안의 문이었음을 알았다

이제 나는
닫힌 울타리 대신
끝없는 horizon 위에
나를 심는다

         태인🎀
",2025-08-14 06:46,골드라벨
10203,,웃음뒤에는 행복이 ...,2025-08-14 07:25,빠달
10204,,"초보 사진 잘 찍는 방법

'프랑코 폰타나' 따라해 보기 (습작)

오래전 처음 그의 사진을 접했을 때, 광활한 대지 속 점이 선이 되고, 선이 면이 되는 회화 같은 강렬한 색과 구성에 깊은 감동을 받았다.

그 울림은 내 카메라에도 스며들어 ‘습작’이라는 이름으로 담기게 되었다.

아파트와 학교, 주택의 벽, 난간의 단면, 그리고 아스팔트마저도 나에겐 훌륭한 캔버스가 된다.

유명 작가의 사진을 흉내 내고 따라 하는 것은 결코 부끄러운 일이 아니다.

그 과정을 통해 나만의 시선과 색을 찾아가고,
오늘도 그렇게 한 장의 사진을 완성해 간다.

갤럭시 스마트폰

#스마트폰사진 #갤럭시사진시니어밴드 #사진치유 #따뜻한사진가협동조합 #환경사진가 #사진활동가조창섭

",2025-08-14 08:56,참조은
10205,,"오늘의 뉴스🗞️💖
1. 인구 소멸지역에 이주하면 '월 15~20만원' 주민 수당 → 내년부터 5~6곳 시범사업. 2028년 본사업 예정. 읍·면 지역 거주 주민 960만명 모두에게 월 15만원씩(연 180만원)을 지급하면 연간 17조 4000억 정도가 소요될 것으로 추산.(서울경제)


2. 호텔 예식 비싸다더니... 꽃-커튼 장식만 9000만원... → 유튜버 김습습(본명 김채원, 구독자 68만), 자신의 호텔 웨딩 명세서 공개. 하객 433명 식대만 9000 원, 답례품 등 제외 예식장 비용만 2억 원.(국민)


3. 왼손잡이 → 세계 인구의 약 10%쯤 된다. 왼손잡이들은 역사적으로 차별의 대상이 되어 왔다. 기원전 3000년경 인도-유럽어에는 ‘왼쪽’을 의미하는 단어는 없었다. 야구와 권투에서 왼손잡이를 뜻하는 사우스포(southpaw)의 ‘포(paw)’ 역시 손을 낮춰 부르는 표현이다.(문화) 


4. 25~34세 연령대의 고등학교 미이수율 → 남성 2%, 여성 1% 정도... 유럽의 경우 이 비율이 9.3%로 국가별로는 루마니아 16.8%, 독일 12.4%, 프랑스 7.7% 등이다.(경향)


5. 133년 역사 ‘코닥’ 소멸 위기 → 5억달러(6897억원)에 가까운 부채 상환할 유동성 부족. 순이익도 지난해 2분기 흑자 2600만 달러에서 올해엔 순손실 2600만달러로 역전. 코닥은 1975년 세계 최초로 디지털카메라를 발명했지만 기존의 필름시장을 지키기 위해 소극적 마케팅. 2012년엔 파산 신청을 하기도.(매경)


6. 전국 모든 지자체 1개 이상 유튜브 채널 운영 → 적게는 몇 천만원 많게는 10억 가까이 세금 투입되지만 구독자 수 등 역할 미미. 기초 단체의 경우 ‘충주맨’으로 유명한 충주시의 경우 구독자 83만, 평균 조회수 100만 넘는 곳도 있지만 구독자가 단 43명인 곳도 있어.(세계)▼
",2025-08-14 09:06,시놀매니저
10206,,"여유로움을 목표로 삶을 살고 있습니다.
맛집 탐방과 식물에 관한 전문적인 모임을 기획하고 있습니다.
여러분들의 많은 지도 편달을 부탁드리겠습니다.",2025-08-14 12:21,조재민
10207,,"LP 카페 인데
감성적 이네요    
두번째   모임은
9월중     여기에서
진행   할게요   ^^


",2025-08-14 13:09,비구름
10208,[여성마감] 9월 기독교 싱글 단체미팅 ,"❗ 이 페이지는 여성전용 신청 페이지 입니다.

이제 소개팅이 어색한 나이?
그래서 준비했어요.
누구나 편하게, 어색함 없이 시작하는 만남!
신앙이 익숙한 사람들과 가볍게 웃고 이야기하며 새로운 인연을 찾아보세요.

📅 일시 : 2025년 9월 19일 (금)

🕡 시간 : 오후 6시 30분 ~ 8시 30분

📍 장소 : 와인플레이 선릉직영점 (강남구 선릉로94길 15 B1)
 2호선/분당선 선릉역 10번출구 나와서 스타벅스와 올리브영 사이길 1층 안동갈비/B1 와인플레이

👥 대상 :  기독교를 종교로 가진 5060 싱글 남녀

💝 참가비 (와인, 식사, 음료, 경품, 프로그램 모두 포함)
- 남성: 70,000원
- 여성: 50,000원

🎯 프로그램 
- 자기소개
- 연령별 소그룹 토크
- 아이스브레이킹 미니게임
- 스탠딩 대화 & 관심 매칭
- 러브 매칭 이벤트 (성혼 커플 찬스!)

👗드레스 코드 
- 세미 포멀
- 남성: 셔츠 또는 재킷
- 여성: 단정하고 멋스러운 스타일 추천
❗ 등산복, 트레이닝복, 과한 캐주얼 복장은 삼가 주세요!

🍽️ 포함사항
저녁식사 + 와인 + 경품

👜 준비물
- 신분증
- 나를 표현할 수 있는 소지품 1가지 (남성 참가자만)

💌 신청은 지금!
비슷한 가치관과 편안한 대화,
소중한 인연이 시놀에서 다시 시작됩니다.

📌 주의사항 
-이번 모임은 기독교 신앙을 가진 5060 싱글을 위한 자리입니다. 
-편안한 만남을 위해 아래 내용을 꼭 확인해 주세요.
-사전 조사를 위한 전화 또는 정보제출 요청할 예정입니다.  
-교회 정보는 외부에 공개되지 않아요. (같은 교회 사람과의 만남 방지 + 이단 확인용)
-이미 같은 교회 분이 신청했거나, 교회 정보가 확인되지 않을 경우 신청이 취소될 수 있어요.
-입력하신 정보는 운영 목적 외에는 절대 사용되지 않습니다.
안심하고 편하게 신청해 주세요!
  ",2025-08-14 13:40,시놀매니저
10209,,"안녕하세요,
골드라벨입니다.
방장님의 뜨거운 열정과 따뜻한 감성에
마음을 기대어 함께하고자 문을 두드립니다.

육십을 넘기고 나니
하루하루가 참 귀하고,
스치는 순간마저도 아깝게 느껴집니다.
오늘 이 인연도
그 소중한 하루 속에 담아두겠습니다.

",2025-08-14 13:58,골드라벨
10210,,"마음은 청춘
세월은 가도
내 안의 봄빛은 아직 푸르다

하늘은 더 깊어지고
바람은 더 부드러워
올해는 꼭,
내 마음의 창에 사랑을 불러들이리

꽃잎이 피듯
나도 웃고,
별빛이 스미듯
그대와 눈을 맞추리

오랜 기다림이
이젠 축복이 되어
마침내,
사랑하는 사람을 만나
함께 걸어가리

      태인🎀
",2025-08-14 14:00,골드라벨
10211,안녕하세요 70년생 개띠 인사드립니다,좋은사람 좋은만남으로 활력을 찾고싶습니다,2025-08-14 15:34,유중선
10212,[남성마감] 9월 기독교 싱글 단체미팅 ,"❗ 이 페이지는 남성전용 신청 페이지 입니다.

이제 소개팅이 어색한 나이?
그래서 준비했어요.
누구나 편하게, 어색함 없이 시작하는 만남!
신앙이 익숙한 사람들과 가볍게 웃고 이야기하며 새로운 인연을 찾아보세요.

📅 일시 : 2025년 9월 19일 (금)

🕡 시간 : 오후 6시 30분 ~ 8시 30분

📍 장소 : 와인플레이 선릉직영점 (강남구 선릉로94길 15 B1)
 2호선/분당선 선릉역 10번출구 나와서 스타벅스와 올리브영 사이길 1층 안동갈비/B1 와인플레이

👥 대상 :  기독교를 종교로 가진 5060 싱글 남녀

💝 참가비 (와인, 식사, 음료, 경품, 프로그램 모두 포함)
- 남성: 70,000원
- 여성: 50,000원

🎯 프로그램 
- 자기소개
- 연령별 소그룹 토크
- 아이스브레이킹 미니게임
- 스탠딩 대화 & 관심 매칭
- 러브 매칭 이벤트 (성혼 커플 찬스!)

👗드레스 코드 
- 세미 포멀
- 남성: 셔츠 또는 재킷
- 여성: 단정하고 멋스러운 스타일 추천
❗ 등산복, 트레이닝복, 과한 캐주얼 복장은 삼가 주세요!

🍽️ 포함사항
저녁식사 + 와인 + 경품

👜 준비물
- 신분증
- 나를 표현할 수 있는 소지품 1가지 (남성 참가자만)

💌 신청은 지금!
비슷한 가치관과 편안한 대화,
소중한 인연이 시놀에서 다시 시작됩니다.

📌 주의사항 
-이번 모임은 기독교 신앙을 가진 5060 싱글을 위한 자리입니다. 
-편안한 만남을 위해 아래 내용을 꼭 확인해 주세요.
-사전 조사를 위한 전화 또는 정보제출 요청할 예정입니다.  
-교회 정보는 외부에 공개되지 않아요. (같은 교회 사람과의 만남 방지 + 이단 확인용)
-이미 같은 교회 분이 신청했거나, 교회 정보가 확인되지 않을 경우 신청이 취소될 수 있어요.
-입력하신 정보는 운영 목적 외에는 절대 사용되지 않습니다.
안심하고 편하게 신청해 주세요!
  ",2025-08-14 17:56,시놀매니저
10213,,"안녕하세요? 우연히 보게되어
 가입합니다. 이번 모임은 시간상  참석 못하지만 다음기회는 같이 하고싶네요^^",2025-08-14 20:11,카모마일
10214,,연필 구입했어요 반가워요,2025-08-14 20:30,김단비
10215,,"2025 창원에서 한 달 여행하기🚌


⚫ 모집기간: 2025.8.11.(월)~8.25(월)

⚫ 여행기간: 2025년 9.10~11.15(토) / 4박 이상 29박 이하

⚫ 장소: 경남 창원시

⚫ 모집인원: 50명(팀당 1~2인), 만19세 이상 경남지역 외 거주자

⚫ 체험내용: 창원시에서 개별 자유여행 / 관광자원, 문화예술, 역사자원, 축제 체험

⚫ 지원내용: 숙박비 7만원 이내/1일 (팀장, 1~2명)  //  체험비(1인당 7~10만원)

⚫ 신청방법: 경남 바로 서비스, 이메일, 우편  
※ 이메일: diem3135@korea.kr

⚫ 제출서류: 참가신청서, 개인정보제공 동의서, 서약서, 주민등록초본

⚫ 선정발표: 창원관광 홈페이지 및 개별통지

⚫ 문의: 창원시 관광과  📞055-225-3706

⚫ 신청하러가기: 경남바로서비스 
🔍https://baro.gyeongnam.go.kr/baro/serviceView.es?service_no=408&mid=a10202000000",2025-08-14 21:44,시놀매니저
10216,,맛집들을 잘 몰라서리 같이 탐방하고파요~,2025-08-14 22:39,수진1
10217,저도 차박. 해루질 해보고 싶어요.,혼자서는 무리인 것 같아 시작조차도 못해 봤는데 기회가 된다면 조심스럽걱 번쩍 손 들어봅니다.^^,2025-08-15 00:45,앙칼진 여우
10218,조심스럽게 올려요.,"여행을 좋아하는데 시작이 어려워 
조심스럽게 노크해요.^^",2025-08-15 00:58,앙칼진 여우
10219,반갑습니다.,더 늙기전에 많은 추억만들고 싶어요.,2025-08-15 01:30,앙칼진 여우
10220,,청춘에게도 광복을....,2025-08-15 04:10,빠달
10221,,안녕하세요 ᆢ반갑습니다,2025-08-15 05:01,가을비호수
10222,,"항상 여유롭고 즐겁게 살자가 목표인
돌아온 총각입니다.
남들이 보기엔
90 넘은 어머님을 모시고 있는 것처럼 보이지만,
사실은 제가 빌붙어서 살고 있습니다.
그래서 현재는 하루 안에 돌아올 수 있는
거리 제한을 두고 맛집 및 여행을 기획하고 있습니다. 여러분들의 이해를 부탁드립니다.",2025-08-15 05:12,조재민
10223,,강릉의 밤,2025-08-15 06:40,빠달
10224,,"엄마,
햇살이 들기 전,
늘 먼저 나를 깨우던 따스한 손길을 기억합니다.
그 온기가 내 삶의 첫 봄이었다는 걸
이제야 알게 되었어요.

곧게 서 있던 엄마의 허리는
세월이 조금씩 기대어 쉬는 자리를 찾아도
엄마의 눈빛만은
끝내 바람에 져주지 않는 꽃처럼 환했습니다.

제가 아이를 품에 안을 때마다
문득, 그날의 엄마 품이 겹쳐옵니다.
아마도 그 품속의 온기와 향기는
평생 잊히지 않을 거예요.

이제 와서야 깨닫습니다.
엄마의 하루를 다 품어드리지 못하는 제 손이
왜 이렇게 미안한지.
그건 사랑이 얼마나 큰지,
그 깊이를 너무 늦게 알았기 때문입니다.

엄마,
나의 첫 울음을 받아준 품,
긴 시간을 묵묵히 지켜준 눈,
끝까지 아름답고, 끝까지 나의 집인 엄마.

고맙습니다.
그리고 사랑합니다.

당신의 딸. 태인🎀

               
",2025-08-15 09:12,골드라벨
10225,,"아름다운 꽃을 예쁘게 찍는 방법 1

아름다운 꽃을 예쁘게 찍으려면?
​답은 ""쉽지 않습니다""

사람들은 꽃은 아름답다는 고정관념이 깊이 새겨 있기에 보기만 해도 아름답다고 생각합니다. 이런 꽃을 아름답게 촬영해서 남에게 호응을 얻기는 쉽지 않기 때문입니다.

그래서 사진 작가는 꽃이 더 아름답게 보여지게 하기 위해 구상하고, 구성하고 구도를 잡아서 비로서 촬영해야 합니다.

그 첫 번째는 그 꽃밭에서 가장 아름답고 이야기가 있는 꽃을 찾는 일부터 시작해야 합니다.

​
갤럭시 S24 Ultra 촬영",2025-08-15 09:35,참조은
10226,,"아름다운 꽃을 더 예쁘게 찍는 방법 2

 – 배경을 단순화하라

꽃이 주인공인 사진에서 가장 큰 방해꾼은 의외로 ‘꽃’이 아닙니다. 바로 배경입니다.

아무리 주인공이 예뻐도, 뒤에 어지러운 색과 형태가 뒤섞여 있으면 시선이 분산되어 꽃의 아름다움이 반감됩니다.
배경을 단순화하는 방법은 여러 가지가 있습니다.

-촬영 위치를 조금만 옮겨서 배경에 군더더기가 없도록 한다.
-꽃과 배경 사이 거리를 넓혀서 아웃포커싱(배경 흐림) 효과를 준다.
-단색이나 부드러운 톤의 사물, 또는 하늘을 을 배경으로 활용한다.

배경을 정리하면 꽃의 색과 형태가 또렷하게 살아납니다.

​
갤럭시 S24 Ultra 촬영",2025-08-15 09:38,참조은
10227,,광복 80주년,2025-08-15 09:41,시놀매니저
10228,,"아름다운 꽃을 예쁘게 찍는 방법 3

- 비 온 뒤, 색이 살아나는 순간

비가 그치면 세상은 사진적으로 완전히 달라집니다.
이는 단순한 기분 탓이 아니라, 분명한 광학적 효과 덕분입니다.

물방울이 표면에 맺히고, 젖은 표면이 빛을 더 깊이 머금어 채도를 높입니다.
또한 빗방울이 먼지를 씻어내고 공기를 맑게 해 대비와 선명도가 올라갑니다.

마치 빛 반사를 줄여 색을 또렷하게 하는 편광필터(CPL)를 사용한 것과 같습니다.

이 순간, 꽃뿐 아니라 거리·시장·공원 같은 일상 공간도 의외의 작품 무대로 변신합니다.

비 온 뒤의 세상은, 말 그대로 자연이 만든 최고의 필터입니다.

​다음 비가 오면, 우산 대신 카메라를 꼭 챙겨 나가 보세요.


갤럭시 S24 Ultra 촬영

#사진치유 #따뜻한사진가협동조합 #시놀 #갤럭시사진시니어밴드 #환경사진가 #사진활동가조창섭",2025-08-15 09:41,참조은
10229,,인테리어 솔루션,2025-08-15 09:55,오프로드
10230,,"네이버 블로그 
https://m.blog.naver.com/aa392/223971149629
",2025-08-15 09:57,오프로드
10231,,"안녕하세요 ~~
분당입니다
가까운 벗 ~~",2025-08-15 10:39,이브
10232,,"안녕 하세요.
도봉구민 이라 반가워서 조인
합니다.",2025-08-15 12:32,초록샤워
10233,,"웰니스 라이프 즐기기 취지가
마음에 들어 가입 합니다.",2025-08-15 12:52,초록샤워
10234,,메밀 100%라는 메밀 막국수......과연,2025-08-15 13:08,빠달
10235,,"안녕하세요 😄
새로운 인연과 따뜻한 이야기를 나누고 
싶은 마음으로 시놀에 오게 되었습니다.
하루하루가 선물처럼 소중하다는 걸 
느끼는 요즘~~~,
좋은 분들과 웃음과 배려가 가득한 시간을 
함께하고 싶습니다.
작은 인연이 큰 행복이 될 수 있다는 걸 
믿으며,
여러분과 좋은 추억을 쌓아가고 싶습니다.
잘 부탁드립니다 ✨💙
",2025-08-15 14:58,백자가
10236,,풀향님. 반갑습니다.^^~,2025-08-15 15:15,조재민
